,Prov,Con_ACT,Sex,Age,Measure,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39
1714,ON,Yes,M,55-59,Tx,12.0,12.0,11.0,11.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,
1715,ON,Yes,M,55-59,events,,,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1716,ON,Yes,M,55-59,censored,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,1.0,,1.0,,
1717,ON,Yes,M,60-64,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,
1718,ON,Yes,M,60-64,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,ON,Yes,M,60-64,censored,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
1720,ON,Yes,M,65+,Tx,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
1721,ON,Yes,M,65+,events,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1722,ON,Yes,M,65+,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,Prairies,No,F,30-34,Tx,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,Prairies,No,F,30-34,events,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,Prairies,No,F,30-34,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,Prairies,No,F,35-39,Tx,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
1835,Prairies,No,F,35-39,events,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,Prairies,No,F,35-39,censored,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
1837,Prairies,No,F,40-44,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,
1838,Prairies,No,F,40-44,events,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1839,Prairies,No,F,40-44,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,Prairies,No,F,45-49,Tx,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,Prairies,No,F,45-49,events,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,Prairies,No,F,45-49,censored,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,Prairies,No,F,50-54,Tx,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,Prairies,No,F,50-54,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,Prairies,No,F,50-54,censored,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,Prairies,No,F,55-59,Tx,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,Prairies,No,F,55-59,events,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,Prairies,No,F,55-59,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,Prairies,No,F,60-64,Tx,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,Prairies,No,F,60-64,events,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,Prairies,No,F,60-64,censored,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,Prairies,No,F,65+,Tx,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,Prairies,No,F,65+,events,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,Prairies,No,F,65+,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,Prairies,No,M,35-39,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,Prairies,No,M,35-39,events,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,Prairies,No,M,35-39,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,Prairies,No,M,40-44,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1862,Prairies,No,M,40-44,events,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1863,Prairies,No,M,40-44,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,Prairies,No,M,45-49,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,Prairies,No,M,45-49,events,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,Prairies,No,M,45-49,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,Prairies,No,M,50-54,Tx,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1868,Prairies,No,M,50-54,events,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,Prairies,No,M,50-54,censored,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,Prairies,No,M,55-59,Tx,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,,,,,,
1871,Prairies,No,M,55-59,events,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1872,Prairies,No,M,55-59,censored,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,
1873,Prairies,No,M,60-64,Tx,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,Prairies,No,M,60-64,events,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,Prairies,No,M,60-64,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,Prairies,No,M,65+,Tx,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,Prairies,No,M,65+,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,Prairies,No,M,65+,censored,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,Prairies,Null,F,45-49,Tx,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,Prairies,Null,F,45-49,events,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,Prairies,Null,F,45-49,censored,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,Prairies,Null,M,45-49,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,Prairies,Null,M,45-49,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,Prairies,Null,M,45-49,censored,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,Prairies,Null,M,65+,Tx,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,Prairies,Null,M,65+,events,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,Prairies,Null,M,65+,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,Prairies,Yes,M,55-59,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
1913,Prairies,Yes,M,55-59,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Prairies,Yes,M,55-59,censored,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2050,QC,No,F,30-34,Tx,5.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,
2051,QC,No,F,30-34,events,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2052,QC,No,F,30-34,censored,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
2053,QC,No,F,35-39,Tx,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,
2054,QC,No,F,35-39,events,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,QC,No,F,35-39,censored,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
2056,QC,No,F,40-44,Tx,15.0,13.0,12.0,12.0,12.0,11.0,8.0,7.0,6.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,
2057,QC,No,F,40-44,events,,,1.0,,,1.0,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
2058,QC,No,F,40-44,censored,,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
2059,QC,No,F,45-49,Tx,27.0,25.0,25.0,25.0,24.0,22.0,20.0,20.0,20.0,18.0,18.0,16.0,15.0,15.0,11.0,10.0,10.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
2060,QC,No,F,45-49,events,,1.0,,,1.0,1.0,2.0,,,2.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
2061,QC,No,F,45-49,censored,,1.0,,,,1.0,,,,,,1.0,1.0,,3.0,,,,1.0,,,,,,2.0,,,,2.0,,,,1.0,,1.0,,,,1.0,
2062,QC,No,F,50-54,Tx,23.0,22.0,20.0,18.0,15.0,15.0,12.0,12.0,12.0,9.0,7.0,7.0,7.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,
2063,QC,No,F,50-54,events,,,1.0,,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,QC,No,F,50-54,censored,,1.0,1.0,2.0,2.0,,1.0,,,1.0,2.0,,,2.0,,,1.0,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,
2065,QC,No,F,55-59,Tx,30.0,26.0,26.0,25.0,25.0,25.0,23.0,20.0,19.0,19.0,17.0,16.0,16.0,15.0,14.0,12.0,11.0,11.0,9.0,9.0,8.0,7.0,7.0,7.0,6.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,,,,,
2066,QC,No,F,55-59,events,,2.0,,1.0,,,,,,,2.0,1.0,,1.0,,2.0,,,2.0,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,
2067,QC,No,F,55-59,censored,,2.0,,,,,2.0,3.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,2.0,,,,,,
2068,QC,No,F,60-64,Tx,24.0,22.0,20.0,20.0,16.0,15.0,15.0,13.0,10.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,,,
2069,QC,No,F,60-64,events,,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,QC,No,F,60-64,censored,,1.0,1.0,,2.0,1.0,,1.0,2.0,2.0,1.0,,,,,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,,
2071,QC,No,F,65+,Tx,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,QC,No,F,65+,events,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,QC,No,F,65+,censored,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,QC,No,M,25-29,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2078,QC,No,M,25-29,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,QC,No,M,25-29,censored,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,QC,No,M,30-34,Tx,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
2081,QC,No,M,30-34,events,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,QC,No,M,30-34,censored,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
2083,QC,No,M,35-39,Tx,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,QC,No,M,35-39,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,QC,No,M,35-39,censored,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,QC,No,M,40-44,Tx,9.0,8.0,7.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2087,QC,No,M,40-44,events,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,QC,No,M,40-44,censored,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2089,QC,No,M,45-49,Tx,9.0,9.0,8.0,8.0,8.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,
2090,QC,No,M,45-49,events,,,,,,2.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2091,QC,No,M,45-49,censored,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
2092,QC,No,M,50-54,Tx,20.0,19.0,17.0,17.0,17.0,16.0,16.0,14.0,13.0,11.0,11.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,
2093,QC,No,M,50-54,events,,,,,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2094,QC,No,M,50-54,censored,,1.0,2.0,,,,,2.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,2.0,,,1.0,,,,,1.0,1.0,1.0,,
2095,QC,No,M,55-59,Tx,28.0,25.0,25.0,23.0,23.0,22.0,20.0,18.0,18.0,17.0,17.0,16.0,16.0,16.0,14.0,13.0,11.0,11.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
2096,QC,No,M,55-59,events,,2.0,,,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,
2097,QC,No,M,55-59,censored,,1.0,,2.0,,,2.0,1.0,,,,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,2.0,,,,,,1.0,,1.0,
2098,QC,No,M,60-64,Tx,19.0,13.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,,,,,,
2099,QC,No,M,60-64,events,,2.0,,1.0,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,QC,No,M,60-64,censored,,4.0,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,
2101,QC,No,M,65+,Tx,13.0,10.0,9.0,9.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
2102,QC,No,M,65+,events,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2103,QC,No,M,65+,censored,,2.0,1.0,,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
2140,QC,Null,F,20-24,Tx,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,QC,Null,F,20-24,events,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,QC,Null,F,20-24,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,QC,Null,F,25-29,Tx,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,QC,Null,F,25-29,events,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,QC,Null,F,25-29,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,QC,Null,F,30-34,Tx,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,QC,Null,F,30-34,events,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,QC,Null,F,30-34,censored,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,QC,Null,F,35-39,Tx,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,QC,Null,F,35-39,events,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,QC,Null,F,35-39,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,QC,Null,F,40-44,Tx,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
2153,QC,Null,F,40-44,events,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,QC,Null,F,40-44,censored,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
2155,QC,Null,F,50-54,Tx,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2156,QC,Null,F,50-54,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,QC,Null,F,50-54,censored,,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2158,QC,Null,F,55-59,Tx,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,
2159,QC,Null,F,55-59,events,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,QC,Null,F,55-59,censored,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
2161,QC,Null,F,60-64,Tx,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,QC,Null,F,60-64,events,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,QC,Null,F,60-64,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167,QC,Null,M,30-34,Tx,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2168,QC,Null,M,30-34,events,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,QC,Null,M,30-34,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2170,QC,Null,M,35-39,Tx,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2171,QC,Null,M,35-39,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,QC,Null,M,35-39,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0
2173,QC,Null,M,40-44,Tx,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2174,QC,Null,M,40-44,events,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,QC,Null,M,40-44,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2176,QC,Null,M,45-49,Tx,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,
2177,QC,Null,M,45-49,events,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2178,QC,Null,M,45-49,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
2179,QC,Null,M,50-54,Tx,5.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2180,QC,Null,M,50-54,events,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,QC,Null,M,50-54,censored,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
2182,QC,Null,M,55-59,Tx,2.0,2.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,QC,Null,M,55-59,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,QC,Null,M,55-59,censored,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,QC,Null,M,60-64,Tx,8.0,8.0,7.0,7.0,7.0,7.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2186,QC,Null,M,60-64,events,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,QC,Null,M,60-64,censored,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
2188,QC,Null,M,65+,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,QC,Null,M,65+,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,QC,Null,M,65+,censored,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
